event_id,latitude,longitude,date,year,state,district,event_type,trigger,severity,inventory_type,data_source,data_quality,source_citation,license
ISRO-2005-0582,26.481852,94.172207,2005-05-22,2005,Nagaland,Dimapur,translational_slide,rain_and_snowmelt,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2020-0583,24.303683,93.937149,2020-09-05,2020,Manipur,Ukhrul,rotational_slide,rain_and_snowmelt,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2012-0584,24.954258,94.255449,2012-10-10,2012,Manipur,Chandel,translational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-0585,23.390623,91.680059,1998-05-04,1998,Tripura,Gomati,translational_slide,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2021-0586,25.973281,94.630036,2021-12-20,2021,Nagaland,Kohima,debris_flow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-0587,24.614297,93.885812,2019-09-07,2019,Manipur,Ukhrul,rotational_slide,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0588,24.489247,93.912455,2008-12-21,2008,Manipur,Ukhrul,translational_slide,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0589,25.398469,92.493224,2001-05-12,2001,Assam,Cachar,rotational_slide,unknown,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2013-0590,25.700591,92.733465,2013-07-06,2013,Assam,Cachar,debris_flow,earthquake,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0591,24.521533,93.783666,2009-04-17,2009,Manipur,Ukhrul,translational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2013-0592,28.055015,94.60823,2013-07-25,2013,Arunachal Pradesh,Upper Siang,mudflow,monsoonal_rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0593,26.274767,93.815602,2015-06-18,2015,Nagaland,Dimapur,rotational_slide,unknown,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1999-0594,25.468216,90.271589,1999-10-17,1999,Meghalaya,South Garo Hills,mudflow,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0595,27.591269,92.012062,2007-07-15,2007,Arunachal Pradesh,Tawang,rotational_slide,rain,very_high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2010-0596,25.401878,91.610982,2010-07-14,2010,Assam,Kamrup,rotational_slide,human_activity,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2003-0597,26.604706,94.072043,2003-01-11,2003,Nagaland,Dimapur,mudflow,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0598,25.09096,91.987833,2008-07-18,2008,Meghalaya,East Khasi Hills,mudflow,monsoonal_rain,very_high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2022-0599,24.684009,93.809449,2022-05-21,2022,Manipur,Ukhrul,rotational_slide,rain_and_snowmelt,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2004-0600,26.727691,93.907916,2004-06-05,2004,Nagaland,Dimapur,translational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0601,25.554363,90.073032,2008-10-13,2008,Meghalaya,South Garo Hills,debris_flow,rain_and_snowmelt,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0602,25.039508,94.108753,2008-08-19,2008,Manipur,Chandel,translational_slide,rain_and_snowmelt,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2003-0603,26.500303,94.220286,2003-09-15,2003,Assam,Dima Hasao,rotational_slide,human_activity,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0604,23.451085,91.439462,2008-09-12,2008,Tripura,Gomati,debris_flow,earthquake,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0605,28.220073,94.616106,2015-04-23,2015,Arunachal Pradesh,Upper Siang,mudflow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-0606,27.562491,91.687466,2019-07-12,2019,Arunachal Pradesh,Tawang,rotational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0607,25.137712,93.950844,2001-10-20,2001,Manipur,Chandel,mudflow,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0608,25.565118,90.76163,2009-08-08,2009,Meghalaya,West Khasi Hills,rockfall,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0609,27.307635,88.296688,2014-07-07,2014,Sikkim,North Sikkim,rockfall,rain_and_snowmelt,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0610,25.542236,91.009657,2015-06-15,2015,Meghalaya,West Khasi Hills,rockfall,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0611,23.448419,92.751332,2001-10-10,2001,Mizoram,Aizawl,mudflow,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0612,27.549857,88.462512,2007-07-08,2007,Sikkim,East Sikkim,translational_slide,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2003-0613,28.103187,94.894394,2003-08-22,2003,Arunachal Pradesh,Upper Siang,mudflow,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0614,27.036082,93.189717,2015-09-04,2015,Arunachal Pradesh,Papum Pare,translational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0615,28.320587,94.61199,2007-09-23,2007,Arunachal Pradesh,Upper Siang,rotational_slide,monsoonal_rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0616,23.330474,91.487881,2007-08-24,2007,Tripura,Gomati,mudflow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0617,25.293346,91.528858,2015-09-18,2015,Assam,Kamrup,rotational_slide,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0618,26.41218,94.765834,2007-10-06,2007,Nagaland,Mokokchung,rockfall,earthquake,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-0619,23.950336,91.34759,2011-09-22,2011,Tripura,West Tripura,rotational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2003-0620,23.14032,92.663894,2003-10-07,2003,Mizoram,Lunglei,debris_flow,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0621,26.329536,94.193179,2001-06-07,2001,Assam,Dima Hasao,debris_flow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-0622,23.460617,92.763328,1998-07-02,1998,Mizoram,Aizawl,mudflow,earthquake,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0623,27.95414,94.855941,2009-11-25,2009,Arunachal Pradesh,Upper Siang,translational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2005-0624,25.416403,92.766553,2005-11-06,2005,Assam,Cachar,rotational_slide,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0625,25.42768,92.74775,2015-05-07,2015,Assam,Cachar,mudflow,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2003-0626,25.481464,91.533431,2003-03-05,2003,Assam,Kamrup,translational_slide,unknown,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0627,27.25142,88.467473,2015-06-15,2015,Sikkim,East Sikkim,translational_slide,rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2010-0628,27.493355,88.450425,2010-11-12,2010,Sikkim,North Sikkim,rotational_slide,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2013-0629,25.454599,91.367442,2013-08-09,2013,Assam,Kamrup,debris_flow,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1999-0630,28.112398,94.757494,1999-11-06,1999,Arunachal Pradesh,Upper Siang,rotational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2004-0631,26.825372,92.908116,2004-06-11,2004,Arunachal Pradesh,Papum Pare,rotational_slide,rain,very_high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0632,23.740122,91.462762,2001-08-12,2001,Tripura,Gomati,rotational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-0633,28.124817,94.75132,2011-05-02,2011,Arunachal Pradesh,Upper Siang,mudflow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2021-0634,26.506477,94.261788,2021-06-10,2021,Assam,Dima Hasao,rockfall,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0635,26.502867,94.442157,2009-08-07,2009,Assam,Dima Hasao,debris_flow,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-0636,27.340676,88.558351,2002-12-02,2002,Sikkim,East Sikkim,rotational_slide,unknown,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2021-0637,26.395235,93.956115,2021-07-21,2021,Nagaland,Dimapur,debris_flow,monsoonal_rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0638,27.671731,91.963962,2015-08-24,2015,Arunachal Pradesh,Tawang,translational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2018-0639,26.47527,93.832353,2018-08-08,2018,Nagaland,Dimapur,rockfall,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2016-0640,26.718024,93.808352,2016-08-26,2016,Nagaland,Dimapur,mudflow,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2013-0641,26.103417,94.465825,2013-08-15,2013,Nagaland,Kohima,translational_slide,rain_and_snowmelt,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2020-0642,26.53829,94.599823,2020-06-05,2020,Nagaland,Mokokchung,rockfall,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1999-0643,25.269943,90.863695,1999-08-23,1999,Meghalaya,West Khasi Hills,rotational_slide,rain,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-0644,25.667472,92.897952,2006-11-14,2006,Assam,Cachar,debris_flow,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0645,23.358666,91.381382,2009-07-01,2009,Tripura,Gomati,rockfall,rain_and_snowmelt,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2022-0646,23.719763,91.412827,2022-08-12,2022,Tripura,Gomati,rotational_slide,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0647,25.415906,92.808217,2001-10-17,2001,Assam,Cachar,translational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-0648,25.252141,92.702105,2002-09-15,2002,Assam,Cachar,rotational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1999-0649,25.583085,91.161327,1999-11-15,1999,Assam,Kamrup,translational_slide,human_activity,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0650,26.587464,94.190177,2001-07-27,2001,Nagaland,Dimapur,translational_slide,unknown,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2004-0651,23.336079,91.435115,2004-06-13,2004,Tripura,Gomati,mudflow,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1999-0652,26.18659,92.775594,1999-12-07,1999,Arunachal Pradesh,East Kameng,rockfall,rain_and_snowmelt,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0653,25.268933,92.596423,2007-04-04,2007,Assam,Cachar,mudflow,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2010-0654,24.971141,93.918817,2010-06-01,2010,Manipur,Chandel,mudflow,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0655,26.452513,94.306241,2008-06-17,2008,Assam,Dima Hasao,translational_slide,rain_and_snowmelt,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0656,25.996637,93.802971,2001-07-08,2001,Assam,Karbi Anglong,debris_flow,earthquake,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-0657,25.860935,90.289652,2000-06-02,2000,Meghalaya,South Garo Hills,rotational_slide,unknown,high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2013-0658,23.461453,91.563317,2013-09-06,2013,Tripura,Gomati,rotational_slide,rain,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0659,27.074869,88.51394,2007-11-24,2007,Sikkim,East Sikkim,rotational_slide,monsoonal_rain,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2018-0660,23.579855,92.640938,2018-08-21,2018,Mizoram,Aizawl,translational_slide,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2021-0661,26.401332,94.243081,2021-06-11,2021,Nagaland,Dimapur,debris_flow,unknown,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2005-0662,27.554225,88.316051,2005-10-13,2005,Sikkim,North Sikkim,mudflow,unknown,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2022-0663,25.970705,93.781146,2022-08-03,2022,Assam,Karbi Anglong,translational_slide,unknown,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-0664,26.466115,93.049348,1998-06-08,1998,Arunachal Pradesh,East Kameng,rockfall,rain_and_snowmelt,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-0665,23.569103,91.522514,2006-03-11,2006,Tripura,Gomati,debris_flow,rain_and_snowmelt,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-0666,25.367092,92.281912,2000-05-02,2000,Meghalaya,East Khasi Hills,mudflow,human_activity,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0667,26.221903,94.83292,2008-06-21,2008,Nagaland,Mokokchung,rotational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0668,25.482927,91.564714,2015-07-08,2015,Assam,Kamrup,translational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2005-0669,27.284708,88.511705,2005-09-21,2005,Sikkim,North Sikkim,rotational_slide,monsoonal_rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0670,25.575472,91.202179,2014-08-26,2014,Meghalaya,West Khasi Hills,translational_slide,rain,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0671,24.288633,93.721093,2014-11-25,2014,Manipur,Ukhrul,rockfall,rain_and_snowmelt,very_high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2018-0672,28.007848,94.522669,2018-02-27,2018,Arunachal Pradesh,Upper Siang,debris_flow,human_activity,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2004-0673,26.21079,93.7582,2004-06-23,2004,Assam,Karbi Anglong,mudflow,unknown,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2003-0674,26.239552,93.692999,2003-07-06,2003,Assam,Karbi Anglong,rockfall,earthquake,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2022-0675,27.281856,88.566867,2022-07-12,2022,Sikkim,East Sikkim,rockfall,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2015-0676,25.350602,90.942104,2015-08-04,2015,Meghalaya,West Khasi Hills,rotational_slide,rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2003-0677,26.659056,93.883824,2003-07-21,2003,Nagaland,Dimapur,translational_slide,unknown,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-0678,25.629971,91.223877,1998-07-10,1998,Assam,Kamrup,translational_slide,unknown,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2021-0679,27.272995,88.525324,2021-11-23,2021,Sikkim,West Sikkim,debris_flow,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0680,27.263466,88.715836,2014-10-03,2014,Sikkim,East Sikkim,debris_flow,monsoonal_rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0681,28.255938,94.859351,2001-12-20,2001,Arunachal Pradesh,Upper Siang,rockfall,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-0682,26.4728,93.752925,2011-09-16,2011,Nagaland,Dimapur,mudflow,monsoonal_rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-0683,26.472974,92.645961,2002-09-02,2002,Arunachal Pradesh,East Kameng,debris_flow,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1999-0684,26.254885,94.048074,1999-08-04,1999,Assam,Karbi Anglong,rockfall,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2021-0685,23.253865,92.791447,2021-06-04,2021,Mizoram,Aizawl,rotational_slide,earthquake,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-0686,26.250157,93.925184,1998-11-10,1998,Nagaland,Dimapur,translational_slide,rain,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0687,23.022943,92.706306,2008-06-18,2008,Mizoram,Lunglei,rotational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2022-0688,27.10313,88.061764,2022-06-07,2022,Sikkim,West Sikkim,translational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-0689,25.331259,91.234246,2019-09-11,2019,Assam,Kamrup,rotational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0690,27.213556,95.00508,2009-06-27,2009,Arunachal Pradesh,Lohit,rotational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0691,22.774779,92.764712,2009-06-19,2009,Mizoram,Lunglei,mudflow,rain,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2021-0692,27.15528,92.921569,2021-08-23,2021,Arunachal Pradesh,Papum Pare,rotational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
